,School,Details,Adress,Summary Rating,Rating Class,Type,Grades,Total students enrolled,Students per teacher,Number of Reviews,Reviews,Test Scores Rating,Student Progress Rating,College Readiness Rating,Equity Overview Rating
219,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
220,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
221,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
222,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
223,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
224,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
225,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
226,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
227,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
228,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
229,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
230,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
231,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
232,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
233,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
234,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
235,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
236,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
237,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
238,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
239,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
240,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
241,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
242,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
243,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
244,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
245,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
246,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
247,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
248,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
249,Ps 199 Maurice A Fitzgerald,https://www.greatschools.org/new-york/queens/2624-Ps-199-Maurice-A-Fitzgerald/,"39-20 48TH AVE, Queens, NY, 11104",6,Average,Public district,"PK, K-5 & Ungraded",802,13:1,5 Reviews,4.2,5,9.0,,4
250,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
251,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
252,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
253,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
254,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
255,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
256,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
257,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
258,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
259,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
260,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
261,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
262,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
263,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
264,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
265,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
266,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
267,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
268,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
269,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
270,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
271,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
272,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
273,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
274,Williamsburg High School for Architecture and Design,https://www.greatschools.org/new-york/brooklyn/8401-Williamsburg-High-School-For-Architecture-And-Design/,"257 North 6th Street, Brooklyn, NY, 11211",6,Average,Public district,9-12 & Ungraded,580,15:1,1 Review,4.0,4,,9.0,4
275,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
276,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
277,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
278,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
279,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
280,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
281,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
282,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
283,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
284,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
285,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
286,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
287,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
288,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
289,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
290,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
291,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
292,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
293,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
294,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
295,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
296,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
297,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
298,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
299,Brooklyn Institute for Liberal Arts,https://www.greatschools.org/new-york/brooklyn/14222-Brooklyn-Institute-For-Liberal-Arts/,"600 Kingston Avenue, Brooklyn, NY, 11203",5,Average,Public district,9-12 & Ungraded,410,14:1,3 Reviews,5.0,5,,5.0,4
300,Ps 17 Henry D Woodworth,https://www.greatschools.org/new-york/brooklyn/2075-Ps-17-Henry-D-Woodworth/,"208 North 5th Street, Brooklyn, NY, 11211",5,Average,Public district,"PK, K-5",299,8:1,13 Reviews,3.9,5,5.0,,4
301,Ps 17 Henry D Woodworth,https://www.greatschools.org/new-york/brooklyn/2075-Ps-17-Henry-D-Woodworth/,"208 North 5th Street, Brooklyn, NY, 11211",5,Average,Public district,"PK, K-5",299,8:1,13 Reviews,3.9,5,5.0,,4
302,Ps 17 Henry D Woodworth,https://www.greatschools.org/new-york/brooklyn/2075-Ps-17-Henry-D-Woodworth/,"208 North 5th Street, Brooklyn, NY, 11211",5,Average,Public district,"PK, K-5",299,8:1,13 Reviews,3.9,5,5.0,,4
303,Ps 17 Henry D Woodworth,https://www.greatschools.org/new-york/brooklyn/2075-Ps-17-Henry-D-Woodworth/,"208 North 5th Street, Brooklyn, NY, 11211",5,Average,Public district,"PK, K-5",299,8:1,13 Reviews,3.9,5,5.0,,4
304,Ps 17 Henry D Woodworth,https://www.greatschools.org/new-york/brooklyn/2075-Ps-17-Henry-D-Woodworth/,"208 North 5th Street, Brooklyn, NY, 11211",5,Average,Public district,"PK, K-5",299,8:1,13 Reviews,3.9,5,5.0,,4
305,Ps 17 Henry D Woodworth,https://www.greatschools.org/new-york/brooklyn/2075-Ps-17-Henry-D-Woodworth/,"208 North 5th Street, Brooklyn, NY, 11211",5,Average,Public district,"PK, K-5",299,8:1,13 Reviews,3.9,5,5.0,,4
306,Ps 17 Henry D Woodworth,https://www.greatschools.org/new-york/brooklyn/2075-Ps-17-Henry-D-Woodworth/,"208 North 5th Street, Brooklyn, NY, 11211",5,Average,Public district,"PK, K-5",299,8:1,13 Reviews,3.9,5,5.0,,4
307,Ps 17 Henry D Woodworth,https://www.greatschools.org/new-york/brooklyn/2075-Ps-17-Henry-D-Woodworth/,"208 North 5th Street, Brooklyn, NY, 11211",5,Average,Public district,"PK, K-5",299,8:1,13 Reviews,3.9,5,5.0,,4
